,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget ,revenue,Country,Genre
571,FALSE,/A6rNovBii9tzI2ihaSxGdI657pf.jpg,18,477253,it,In arte Nino,"Biopic on one of the most prominent Italian actors: Nino Manfredi. The movie recall the period between 1939 and 1959, depicting the difficult beginnings, his passion for acting and the encounter with the love of his life, Erminia.",4.334,/k139hyIQ9BaIjhqGlzPX3JFI0aw.jpg,43003,In arte Nino,FALSE,7,64,19641.82206,39338.17312,Italian,Drama
572,FALSE,,18,477263,tr,Kervan 1915,A Turkish mercenary and his men are hired to move 200 expelled Armenians from their coastal city to Aleppo during the 1915 forced relocation and genocide.,0.6,/nv2YeCvqdF4vD94wWZ0n9LoGhfd.jpg,43014,Caravan 1915,FALSE,0,0,19510.51418,36957.69198,Turkish,Drama
573,FALSE,,53,477266,tr,KapÄ±daki SÄ±r,,0.6,/itmq8OGNpAdTZB9YmTwwBwtndPo.jpg,43021,KapÄ±daki SÄ±r,FALSE,8,1,35866.46313,63503.55198,Turkish,Thriller
574,FALSE,/srOE5krydduWHzMGrrRbAR5fpgN.jpg,10749,477269,tr,Bir Nefes Yeter,,1.41,/meHe8MgQiYIWyfZYzzMqPQLCnyp.jpg,43021,Bir Nefes Yeter,FALSE,8.3,7,92343.9516,15946.47688,Turkish,Romance
575,FALSE,,96,477271,tr,TaÅŸ,"Tas (Rock) is a film that presents a cross-section of the life of a family living a hard life in the countryside. It is a touch of sadness in the life of people living in nature- even as a part of it. And that life is nothing more than the waiting of a woman and man who lost their son. After waiting for many years, the family tries to get rid of the uncertainty by believing that the wounded man they found at the door is Selim (Ahmet Varli), their son.",0.6,/3L2wG4hrpAIZOa5G1PZ3J1YD1sC.jpg,43028,The Stone,FALSE,7,1,852.9472503,74933.6827,Turkish,Mystery
576,FALSE,/9bs3t0ChuiSpsi69I6ZDXQTmM2s.jpg,35,477272,tr,Ä°lk Ã–pÃ¼cÃ¼k,,2.006,/y1aGJVgkk06fTyPiwLIzHSCaDRb.jpg,43028,Ä°lk Ã–pÃ¼cÃ¼k,FALSE,8.4,5,6108.867549,38996.29385,Turkish,Comedy
577,FALSE,/uc7zO30qVosUdon3ZanEz6cBk8x.jpg,28,477273,tr,BÃ¶lÃ¼k,"The film tells the poignant story of a soldier crossing the roads in a winter. Soldiers from different places should adapt to the military. Those men with dreams, goals, fears, and ambitions will learn to develop themselves in the toughest conditions of their military service, learn what it means to be a soldier, and have to fight with the demons in themselves.",0.782,/81ZsrTqENmCdA7gMOy2Kkjtd0rq.jpg,43028,BÃ¶lÃ¼k,FALSE,7.7,5,45468.8844,40265.85937,Turkish,Action
578,FALSE,/wd7Vx3LI8etvsvKibIAPhHfjuV.jpg,35,477274,tr,Yol ArkadaÅŸÄ±m,"Days before Eid, a salesman fired from his job drives to meet his girlfriend's family, but the trip goes astray due to his zany travel buddy.",6.036,/aG6v0apKeBwcsa2tlhPb6YHqm87.jpg,43035,My Travel Buddy,FALSE,5.7,45,82510.55023,31324.71459,Turkish,Comedy
579,FALSE,,,477275,tr,Koparan KardeÅŸler Ltd. Åžti.,,0.6,,43035,Koparan KardeÅŸler Ltd. Åžti.,FALSE,0,0,82577.23626,82217.00927,Turkish,
580,FALSE,,36,443125,si,à¶†à¶½à·à¶šà· à¶‹à¶¯à¶´à·à¶¯à·’,Aloko Udapadi is a Sinhalese epic historical film based on the story of King Valagamba of Anuradhapura (89 â€“ 77 BCE).,1.218,,42755,Light Arose,FALSE,7.5,4,10342.42794,93100.87898,"Sinhala, Sinhalese",History
581,FALSE,,,443126,en,In The Jungle,"In The Jungle, playfully and sorrowfully tells the tale of an unreliable narrator in a self imposed exile. Given a grant to study the equivalent of animal cries and whines in jungle flora our heroine has lived for 1, 612 days deep in an unnamed jungle. This jungle serves as an extended metaphor for excessive and continual growth and death and fear and sustenance; a metaphorical space of chaos in which the scientist finds solace and which stands in contrast to the human jungle of 'civilization'.",0.6,,42781,In The Jungle,FALSE,0,0,45304.00357,1776.338698,English,
582,FALSE,,80,443136,fr,La tueuse camÃ©lÃ©on,,1.176,/zL5xXFDm5vINOQAESv5Emk9YuDQ.jpg,42783,The Chameleon Slayer,FALSE,5.4,10,6001.008375,13329.0654,French,Crime
583,FALSE,,35,443153,en,Hanging in There,"Jack Jackson has a good life. Lovely wife, nice house, good job, great mates. All he wants on top of that is to be a Dad. But Life has a surprise for him.",1.142,/zGrLUNtgx9T8NuotgGGPhljmYFQ.jpg,42835,Hanging in There,FALSE,0,0,50612.1346,16276.55381,English,Comedy
584,FALSE,/sMUrIHVCYd9sqlabJSJH7FlgWCt.jpg,99,443156,it,The Disunited States of America,,0.6,/fQuLK6b9QziEdpIradWhOvDpGSt.jpg,42785,The Disunited States of America,FALSE,5.9,5,99374.75772,71251.74726,Italian,Documentary
585,FALSE,,10402,443162,nl,De MatthÃ¤us Passion - De complete uitvoering van Reinbert de Leeuw,"Following the successful documentary The MatthÃ¤us Mission of Reinbert de Leeuw, director Cherry Duyns is now showing the full implementation of the St Matthew Passion. It is a poignant performance in De Nieuwe Kerk conducted by Reinbert de Leeuw. With soloists Joanne Lunn (soprano), Delphine Galou (alto), Christopher Watson (tenor), TomÃ¡Å¡ KrÃ¡l (bass), Andreas Wolf (Christ), Benedikt KristjÃ¡nsson (evangelist), Holland Baroque, the Nederlands Kamerkoor en the Roder Boys Choir. Concertmaster Judith Steenbrink.",0.6,/4tZ2jagMUURm6sd11LtWUHoy37W.jpg,42810,De MatthÃ¤us Passion - De complete uitvoering van Reinbert de Leeuw,FALSE,0,0,82111.74919,698.3616866,"Dutch, Flemish",Music
586,FALSE,,35,443163,en,Gina Yashere: Ticking Boxes,"Filmed at the iconic O2 Academy in Brixton, UK, internationally acclaimed comedian Gina Yashere ticks a lot of boxes. Her identity is as multi-faceted as her comedy. Gina has plenty of stories to tell in a way that only Gina can tell them, from her recent move from LA to NYC, her origins as a London born Nigerian to being suspected of drug trafficking in Indonesia and many other tales.",1.48,/qGOMljojEa5PxeUGyPxX7Vn5bPI.jpg,42782,Gina Yashere: Ticking Boxes,FALSE,0,0,54529.18413,50383.57968,English,Comedy
587,FALSE,,99,443171,fi,The Perfect Selfie,"Teenager Olivia Oras has 20,000 Instagram followers. The documentary follows a year of her life.",0.6,,42762,The Perfect Selfie,FALSE,0,0,39608.66644,28965.34001,Finnish,Documentary
588,FALSE,/lysZ4H9mvWY6HabowMIDn6muwnw.jpg,18,443175,ko,ìž¥ì˜¥ì˜ íŽ¸ì§€,"Housewife Eun-ha is busy every day: In addition to taking care of her husband who doesnâ€™t help out at all and her willful daughter and son, she has to care for her nagging mother-in-law, who is nearly bedridden.",2.209,/6wxcwmZ6B0brWwiZJaijK1RNwpF.jpg,42781,Chang-ok's Letter,FALSE,4.9,7,17330.30629,6654.296356,Korean,Drama
589,FALSE,,16,443176,en,Cream,The film takes place in a doctor's waiting room where soothing music and the opportunity to enjoy an ice cream brings about an alleviating atmosphere. What could possibly go wrong in a healthcare institution where help is nearby? The cold and ugly sides of human nature reveal themselves as the narrative touches on the cycle of birth and death and the absurdity of life. Let's hope the doctor can help!,0.6,/i00yEZG6P88RbUiDeB2netSomoe.jpg,42788,Cream,FALSE,8,1,50405.96653,96543.10614,English,Animation
590,FALSE,/sJPTOERrqolNE330ibDSLCw0KDz.jpg,96,443205,en,The Red Maple Leaf,"A detective, who is deeply grieving over the tragic loss of his wife and daughter, becomes determined to find the kidnapped daughter of the U.S. Ambassador, no matter what the cost.",3.524,/A9j8RV2Qtz7BzAZ4oGFrvXMLEkM.jpg,42790,The Red Maple Leaf,FALSE,5,4,61643.66771,30838.29757,English,Mystery
591,FALSE,/hsbVWzrL5jw6EoINi7lmV2kCaJ7.jpg,35,443210,es,Â¿Usted No Sabe Quien Soy Yo? 2,,1.002,/oA7mzN3IK5Y9gStq2s5GziCeWjp.jpg,42740,Â¿Usted No Sabe Quien Soy Yo? 2,FALSE,6,3,90445.01121,31615.98414,"Spanish, Castilian",Comedy
592,FALSE,/jEdokCOwNzU8P9Jd34by8I2Wn5o.jpg,12,443220,en,Uncharted Lines,"Every climbing reward comes at the cost of a potential risk, but when you are a climbing pioneer, driven by the unknown and unexpected, you are willing to risk whatever it takes for the chance to find the perfect first ascent line. This is a story of exploration and discovery, a journey of friendship and solitude, a quest to fuel an obsessive passion. Starring Paul Robinson, Jimmy Webb, Daniel Woods, Chris Sharma and Niky Ceria.",0.6,,42751,Uncharted Lines,FALSE,0,0,36716.46718,48402.39633,English,Adventure
593,FALSE,,,436974,en,Potter's Field Ministries,"By combining a pottery making demonstration, teaching, personal testimony, and music, Mike and Pam Rozell, Founders of Potter's Field Ministries, invite us to allow God to shape and mold our lives like a master potter, as referred to in Jeremiah 18.",0.6,,42739,Potter's Field Ministries,FALSE,0,0,26935.80532,41701.49516,English,
594,FALSE,/uOM0hogQ2MioK0i0I9lGxM2Feyk.jpg,18,436992,ko,"ê·¸ëž˜, ê°€ì¡±","Soo-Kyung (Lee Yo-Won) works as a reporter. She has an older brother, Sung-Ho (Jeong Man-Sik), and younger sister, Joo-Mi (Esom). She thinks of her two siblings as burdens. One day, Nak (Jung Joon-Won) appears in front of them. He is their youngest sibling.",2.544,/v1dVue8MOWuXSEMXjvlmtia2V7i.jpg,42781,My Little Brother,FALSE,7.1,13,52218.96985,30900.35632,Korean,Drama
595,FALSE,/vq6rz5DsDZWmXLpgifrj1I3X4Nt.jpg,87,436994,ko,ë£¨ì‹œë“œ ë“œë¦¼,"Dae-ho, an investigative journalist, seeks to track down the whereabouts of his son who was abducted three years ago. With the help of a detective and a psychiatrist friend, he will retrace his memory of the incident through the use of lucid dreaming techniques.",14.291,/wwvr6adqgIW2UIU78CDAHa3IKgg.jpg,42788,Lucid Dream,FALSE,6.2,160,8560.070263,70726.43805,Korean,Science Fiction
596,FALSE,,,436998,en,E.C.O.,"Drama, Fantasy,",0.6,/jeCdMXvD6z4s3Z1URgQa3QqOfOu.jpg,42736,E.C.O.,FALSE,5,2,9930.173001,55778.63783,English,
597,FALSE,/fb7yHgdX5VVHUMLeHMHU78n7bAU.jpg,18,437004,es,AtrÃ¡s hay relÃ¡mpagos,"Hernandez had already made films in Guatemala and Mexico and this time found inspiring locations, unusual atmosphere and enthusiastic young people in Costa Rica. In this consciously unpolished film, the rebellious girls Sole and Ana open the trunk of a car in grandmaâ€™s garden and find something theyâ€™d rather immediately forget.",2.097,/gpl9dWzhXItOB2wV7hHOC8O4AyB.jpg,42763,Lightning Falls Behind,FALSE,5,10,99188.14716,64351.03847,"Spanish, Castilian",Drama
598,FALSE,,99,437011,fi,Tulevilla rannoilla,Filmmaker John Webster sets out on a road-trip with his imaginary great granddaughter in an attempt to understand the moral and behavioural choices that make tackling climate change so difficult. A documentary film with humoristic overtones about a fundamental question: what is our responsibility to future generations?,0.908,/2j0P7NIlF0pTrW2bkrAyPlw7NBQ.jpg,42760,Little Yellow Boots,FALSE,6.5,2,48637.88026,33199.98655,Finnish,Documentary
599,FALSE,,35,437013,en,Cristela Alonzo: Lower Classy,"The irrepressible Alonzo skewers Latino stereotypes, pricey luxuries and her mother's tough-love parenting in a night of sly and infectious comedy.",2.506,/A4b2skcXnzWePlApk1k2bDYRyjm.jpg,42759,Cristela Alonzo: Lower Classy,FALSE,6.4,23,64233.88688,4600.899467,English,Comedy
600,FALSE,/6BMNlxkPPq48pr6pzfCZXvm0Gt5.jpg,18,480784,nl,Resurrection,An old man who isolated himself from civilization receives an unexpected visitor.,1.438,/dS6ssHE8z4Pvc1aLLXZ9tGRXWrE.jpg,43023,Resurrection,FALSE,6.2,10,68792.76125,46272.09917,"Dutch, Flemish",Drama
601,FALSE,,10749,480794,en,30-Love,"When his wife dies during childbirth, a man takes up her favorite sport, tennis, in an effort to hold onto her memory. He focuses on winning tournaments and neglects his newborn daughter. A family tug-of-war begins for control of his baby.",0.6,/op7aYICANbdRMK9yFlXgke2Rc7A.jpg,43007,30-Love,FALSE,1,1,67576.59157,75750.16664,English,Romance
602,FALSE,,18,480795,mr,Kshitij: A Horizon,Kshitij is the story of a 12 year old girl struggle to continue her education in the face of severe adversity.,0.6,/b3GOcIdrxTPO8bVr9zn28fTSS5Y.jpg,43083,Kshitij: A Horizon,FALSE,0,0,5372.450236,61588.09298,Marathi,Drama
603,FALSE,,27,480803,en,Devil's Night,A celebrity-obsessed teen seeking fame and fortune via viral videos finds a Satanic documentary that leads him to a world of pure evil.,0.896,/eusRqGtOQCB7G42DoMtB99UDOC1.jpg,43018,Devil's Night,FALSE,8,1,75095.95486,20456.07221,English,Horror
604,FALSE,,53,480806,hi,Veedevadu,A Kabaddi player ends up in a prison after being accused of killing his girlfriend.,0.633,/xUzrZiMFmGlSyYeKVcKF6x7nuXf.jpg,42992,Veedevadu,FALSE,2,1,92458.57456,6396.326465,Hindi,Thriller
605,FALSE,/tywa9C2uE0zczo4OJcGkOser0pQ.jpg,10749,480810,hi,Shaadi Mein Zaroor Aana,"Satyendra aka Sattu and Aarti meet for a proposed arranged marriage and fall in love in the process. On the night of their marriage, an unexpected turn of events turns their world upside down. Set in the backdrop of India's civil services, Shaadi Mein Zaroor Aana explores the challenges that Satyendra and Aarti face as a middle-class couple in India.",7.869,/hSpzMrohhzT7EQcvMIpXizP2hx4.jpg,43049,Shaadi Mein Zaroor Aana,FALSE,7.1,56,4053.391599,53530.60157,Hindi,Romance
606,FALSE,/p42kyMQIUxXcGMS4mWc9ZU8rKHj.jpg,80,480812,te,à°°à°¾à°œà± à°—à°¾à°°à°¿ à°—à°¦à°¿ 2,"Three friends â€” Ashwin, Kishore and Praveen get into business by purchasing a resort. Pretty soon, they find that they've got more than what they've bargained for. Apparently, the resort is haunted by a ghost. Unwilling to sell the resort, they seek the help of a mentalist, Rudra, to exorcise the ghost.",2.4,/6Rr8Z3BkqeF4ivRdtTiX816Tbzl.jpg,43021,Raju Gari Gadhi 2,FALSE,5,6,38693.60708,70130.32083,Telugu,Crime
607,FALSE,/fd9OaN3ET6eSHhy3CPePsNKLJCN.jpg,99,480821,en,Concorde: A Supersonic Story,Concorde: A Supersonic Story follows the story of the most glamorous aeroplane ever built - told by the people whose lives she touched.  We uncover rare footage telling the forgotten row between the French and British governments over the spelling of Concorde which threatened to derail the whole project.,1.71,/yf9QJIiZvivaduKn5NHtlCdSXrw.jpg,43018,Concorde: A Supersonic Story,FALSE,7.5,4,6614.482959,12808.91426,English,Documentary
608,FALSE,/7fSPWv2GVuLP58W0D2Do9czWuLA.jpg,99,480831,en,No Place for a Rebel,"Sixteen years after rebels abducted him as a child, Opono Opondo returns home to Uganda as an adult war commander. Now he has to re-adapt to civil society. Opono grew up to become a war commander in the Lord's Resistance Army of Joseph Kony. Now, Opono must fight for acceptance back home, in a place where he doesn't know the codes and conventions and where the neighbors fear him. The film shows Opono's fight for his future, while struggling to come to terms with his past and to reconcile with his family.",0.6,/7HtFaOUsHFrgQJEUaFX7yY5FSp5.jpg,43048,No Place for a Rebel,FALSE,0,0,44774.28025,20110.02997,English,Documentary
609,FALSE,,18,480848,en,After the Sun Fell,"When Adam arrives at Brandon's childhood home for the weekend, he uncovers a hole in the roof and a dark family secret: the death of a troubled brother nobody wants to talk about.",1.4,/hTWh7IvnBqqekBqxjnqTPCQoBlj.jpg,42904,After the Sun Fell,FALSE,0,0,70768.40802,61937.97734,English,Drama
610,FALSE,/listgoAFIjSpTrS45HpQ2Xlnaub.jpg,18,480881,en,Let There Be Light,An atheist goes through a near-death experience in an auto accident before converting to Christianity.,24.717,/a1lCoSdAEYEs4ezvm5PcufEUVti.jpg,43035,Let There Be Light,FALSE,6.2,53,53288.72811,89557.95953,English,Drama
611,FALSE,/yPQ6I7GcooDj4Qe2Q4TkdU2asjC.jpg,53,480882,es,El pampero,"An ill man takes a trip on his boat to remember quietly his life. Unexpectedly, a girl takes cover on the same boat. When the man finds her, she asks him for help because she will be charged for a crime she did not commit. On the way, they'll have several problems, being the first one the police officer friend of the owner of the boat.",0.6,/9GcOFLjKlAkG2Jj3Kh1hrG6dpYE.jpg,42950,El pampero,FALSE,6,5,55433.83615,25060.62765,"Spanish, Castilian",Thriller
